FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,VEHICLE_TYPE,Tipo veicolo,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,028094,Tribano,VEHICFLEET,Parco veicolare,99,Totale,2021,3994,,
A,Annuale,028094,Tribano,VEHICFLEET,Parco veicolare,99,Totale,2022,4086,,
A,Annuale,028094,Tribano,VEHICFLEET,Parco veicolare,99,Totale,2023,4178,,
A,Annuale,028094,Tribano,VEHICFLEET,Parco veicolare,99,Totale,2024,4250,,
A,Annuale,028095,Urbana,VEHICFLEET,Parco veicolare,99,Totale,2021,1991,,
A,Annuale,028095,Urbana,VEHICFLEET,Parco veicolare,99,Totale,2022,1978,,
A,Annuale,028095,Urbana,VEHICFLEET,Parco veicolare,99,Totale,2023,2017,,
A,Annuale,028095,Urbana,VEHICFLEET,Parco veicolare,99,Totale,2024,2057,,
A,Annuale,028096,Veggiano,VEHICFLEET,Parco veicolare,99,Totale,2021,4197,,
A,Annuale,028096,Veggiano,VEHICFLEET,Parco veicolare,99,Totale,2022,4241,,
A,Annuale,028096,Veggiano,VEHICFLEET,Parco veicolare,99,Totale,2023,4353,,
A,Annuale,028096,Veggiano,VEHICFLEET,Parco veicolare,99,Totale,2024,4489,,
A,Annuale,028097,Vescovana,VEHICFLEET,Parco veicolare,99,Totale,2021,1463,,
A,Annuale,028097,Vescovana,VEHICFLEET,Parco veicolare,99,Totale,2022,1472,,
A,Annuale,028097,Vescovana,VEHICFLEET,Parco veicolare,99,Totale,2023,1496,,
A,Annuale,028097,Vescovana,VEHICFLEET,Parco veicolare,99,Totale,2024,1495,,
A,Annuale,028098,'Vighizzolo d"'Este',VEHICFLEET,Parco veicolare,99,Totale,2021,866,,
A,Annuale,028098,'Vighizzolo d"'Este',VEHICFLEET,Parco veicolare,99,Totale,2022,862,,
A,Annuale,028098,'Vighizzolo d"'Este',VEHICFLEET,Parco veicolare,99,Totale,2023,878,,
A,Annuale,028099,Vigodarzere,VEHICFLEET,Parco veicolare,99,Totale,2021,11499,,
A,Annuale,028099,Vigodarzere,VEHICFLEET,Parco veicolare,99,Totale,2022,11617,,
A,Annuale,028099,Vigodarzere,VEHICFLEET,Parco veicolare,99,Totale,2023,11778,,
A,Annuale,028099,Vigodarzere,VEHICFLEET,Parco veicolare,99,Totale,2024,11896,,
A,Annuale,028100,Vigonza,VEHICFLEET,Parco veicolare,99,Totale,2021,21184,,
A,Annuale,028100,Vigonza,VEHICFLEET,Parco veicolare,99,Totale,2022,21341,,
A,Annuale,028100,Vigonza,VEHICFLEET,Parco veicolare,99,Totale,2023,21858,,
A,Annuale,028100,Vigonza,VEHICFLEET,Parco veicolare,99,Totale,2024,22107,,
A,Annuale,028101,Villa del Conte,VEHICFLEET,Parco veicolare,99,Totale,2021,4998,,
A,Annuale,028101,Villa del Conte,VEHICFLEET,Parco veicolare,99,Totale,2022,5076,,
A,Annuale,028101,Villa del Conte,VEHICFLEET,Parco veicolare,99,Totale,2023,5208,,
A,Annuale,028101,Villa del Conte,VEHICFLEET,Parco veicolare,99,Totale,2024,5305,,
A,Annuale,028102,Villa Estense,VEHICFLEET,Parco veicolare,99,Totale,2021,2066,,
A,Annuale,028102,Villa Estense,VEHICFLEET,Parco veicolare,99,Totale,2022,2084,,
A,Annuale,028102,Villa Estense,VEHICFLEET,Parco veicolare,99,Totale,2023,2121,,
A,Annuale,028102,Villa Estense,VEHICFLEET,Parco veicolare,99,Totale,2024,2100,,
A,Annuale,028103,Villafranca Padovana,VEHICFLEET,Parco veicolare,99,Totale,2021,8832,,
A,Annuale,028103,Villafranca Padovana,VEHICFLEET,Parco veicolare,99,Totale,2022,8929,,
A,Annuale,028103,Villafranca Padovana,VEHICFLEET,Parco veicolare,99,Totale,2023,9038,,
A,Annuale,028103,Villafranca Padovana,VEHICFLEET,Parco veicolare,99,Totale,2024,9164,,
A,Annuale,028104,Villanova di Camposampiero,VEHICFLEET,Parco veicolare,99,Totale,2021,5282,,
A,Annuale,028104,Villanova di Camposampiero,VEHICFLEET,Parco veicolare,99,Totale,2022,5396,,
A,Annuale,028104,Villanova di Camposampiero,VEHICFLEET,Parco veicolare,99,Totale,2023,5529,,
A,Annuale,028104,Villanova di Camposampiero,VEHICFLEET,Parco veicolare,99,Totale,2024,5603,,
A,Annuale,028105,'Vo"'',VEHICFLEET,Parco veicolare,99,Totale,2021,3475,,
A,Annuale,028105,'Vo"'',VEHICFLEET,Parco veicolare,99,Totale,2022,3520,,
A,Annuale,028105,'Vo"'',VEHICFLEET,Parco veicolare,99,Totale,2023,3570,,
A,Annuale,028105,'Vo"'',VEHICFLEET,Parco veicolare,99,Totale,2024,3645,,
A,Annuale,029001,Adria,VEHICFLEET,Parco veicolare,99,Totale,2021,16211,,
A,Annuale,029001,Adria,VEHICFLEET,Parco veicolare,99,Totale,2022,16206,,
A,Annuale,029001,Adria,VEHICFLEET,Parco veicolare,99,Totale,2023,16300,,
A,Annuale,029001,Adria,VEHICFLEET,Parco veicolare,99,Totale,2024,16545,,
A,Annuale,029002,Ariano nel Polesine,VEHICFLEET,Parco veicolare,99,Totale,2021,3911,,
A,Annuale,029002,Ariano nel Polesine,VEHICFLEET,Parco veicolare,99,Totale,2022,3930,,
A,Annuale,029002,Ariano nel Polesine,VEHICFLEET,Parco veicolare,99,Totale,2023,3922,,
A,Annuale,029002,Ariano nel Polesine,VEHICFLEET,Parco veicolare,99,Totale,2024,3960,,
A,Annuale,029003,Arquà Polesine,VEHICFLEET,Parco veicolare,99,Totale,2021,2496,,
A,Annuale,029003,Arquà Polesine,VEHICFLEET,Parco veicolare,99,Totale,2022,2488,,
A,Annuale,029003,Arquà Polesine,VEHICFLEET,Parco veicolare,99,Totale,2023,2504,,
A,Annuale,029003,Arquà Polesine,VEHICFLEET,Parco veicolare,99,Totale,2024,2585,,
A,Annuale,029004,Badia Polesine,VEHICFLEET,Parco veicolare,99,Totale,2021,9340,,
A,Annuale,029004,Badia Polesine,VEHICFLEET,Parco veicolare,99,Totale,2022,9463,,
A,Annuale,029004,Badia Polesine,VEHICFLEET,Parco veicolare,99,Totale,2023,9616,,
A,Annuale,029004,Badia Polesine,VEHICFLEET,Parco veicolare,99,Totale,2024,9871,,
A,Annuale,029005,Bagnolo di Po,VEHICFLEET,Parco veicolare,99,Totale,2021,1238,,
A,Annuale,029005,Bagnolo di Po,VEHICFLEET,Parco veicolare,99,Totale,2022,1286,,
A,Annuale,029005,Bagnolo di Po,VEHICFLEET,Parco veicolare,99,Totale,2023,1307,,
A,Annuale,029005,Bagnolo di Po,VEHICFLEET,Parco veicolare,99,Totale,2024,1373,,
A,Annuale,029006,Bergantino,VEHICFLEET,Parco veicolare,99,Totale,2021,2482,,
A,Annuale,029006,Bergantino,VEHICFLEET,Parco veicolare,99,Totale,2022,2470,,
A,Annuale,029006,Bergantino,VEHICFLEET,Parco veicolare,99,Totale,2023,2493,,
A,Annuale,029006,Bergantino,VEHICFLEET,Parco veicolare,99,Totale,2024,2513,,
A,Annuale,029007,Bosaro,VEHICFLEET,Parco veicolare,99,Totale,2021,1237,,
A,Annuale,029007,Bosaro,VEHICFLEET,Parco veicolare,99,Totale,2022,1232,,
A,Annuale,029007,Bosaro,VEHICFLEET,Parco veicolare,99,Totale,2023,1256,,
A,Annuale,029007,Bosaro,VEHICFLEET,Parco veicolare,99,Totale,2024,1277,,
A,Annuale,029008,Calto,VEHICFLEET,Parco veicolare,99,Totale,2021,663,,
A,Annuale,029008,Calto,VEHICFLEET,Parco veicolare,99,Totale,2022,665,,
A,Annuale,029008,Calto,VEHICFLEET,Parco veicolare,99,Totale,2023,669,,
A,Annuale,029008,Calto,VEHICFLEET,Parco veicolare,99,Totale,2024,667,,
A,Annuale,029009,Canaro,VEHICFLEET,Parco veicolare,99,Totale,2021,2402,,
A,Annuale,029009,Canaro,VEHICFLEET,Parco veicolare,99,Totale,2022,2398,,
A,Annuale,029009,Canaro,VEHICFLEET,Parco veicolare,99,Totale,2023,2410,,
A,Annuale,029009,Canaro,VEHICFLEET,Parco veicolare,99,Totale,2024,2451,,
A,Annuale,029010,Canda,VEHICFLEET,Parco veicolare,99,Totale,2021,848,,
A,Annuale,029010,Canda,VEHICFLEET,Parco veicolare,99,Totale,2022,836,,
A,Annuale,029010,Canda,VEHICFLEET,Parco veicolare,99,Totale,2023,841,,
A,Annuale,029010,Canda,VEHICFLEET,Parco veicolare,99,Totale,2024,863,,
A,Annuale,029011,Castelguglielmo,VEHICFLEET,Parco veicolare,99,Totale,2021,1386,,
A,Annuale,029011,Castelguglielmo,VEHICFLEET,Parco veicolare,99,Totale,2022,1410,,
A,Annuale,029011,Castelguglielmo,VEHICFLEET,Parco veicolare,99,Totale,2023,1441,,
A,Annuale,029011,Castelguglielmo,VEHICFLEET,Parco veicolare,99,Totale,2024,1452,,
A,Annuale,029012,Castelmassa,VEHICFLEET,Parco veicolare,99,Totale,2021,3659,,
A,Annuale,029012,Castelmassa,VEHICFLEET,Parco veicolare,99,Totale,2022,3745,,
A,Annuale,029012,Castelmassa,VEHICFLEET,Parco veicolare,99,Totale,2023,3729,,
A,Annuale,029012,Castelmassa,VEHICFLEET,Parco veicolare,99,Totale,2024,3818,,
A,Annuale,029013,Castelnovo Bariano,VEHICFLEET,Parco veicolare,99,Totale,2021,2732,,
A,Annuale,029013,Castelnovo Bariano,VEHICFLEET,Parco veicolare,99,Totale,2022,2684,,
A,Annuale,029013,Castelnovo Bariano,VEHICFLEET,Parco veicolare,99,Totale,2023,2706,,
A,Annuale,029013,Castelnovo Bariano,VEHICFLEET,Parco veicolare,99,Totale,2024,2739,,
A,Annuale,029014,Ceneselli,VEHICFLEET,Parco veicolare,99,Totale,2021,1598,,
A,Annuale,029014,Ceneselli,VEHICFLEET,Parco veicolare,99,Totale,2022,1628,,
A,Annuale,029014,Ceneselli,VEHICFLEET,Parco veicolare,99,Totale,2023,1621,,
A,Annuale,029014,Ceneselli,VEHICFLEET,Parco veicolare,99,Totale,2024,1685,,
A,Annuale,029015,Ceregnano,VEHICFLEET,Parco veicolare,99,Totale,2021,3100,,
A,Annuale,029015,Ceregnano,VEHICFLEET,Parco veicolare,99,Totale,2022,3138,,
A,Annuale,029015,Ceregnano,VEHICFLEET,Parco veicolare,99,Totale,2023,3172,,
A,Annuale,029015,Ceregnano,VEHICFLEET,Parco veicolare,99,Totale,2024,3185,,
A,Annuale,029017,Corbola,VEHICFLEET,Parco veicolare,99,Totale,2021,2011,,
A,Annuale,029017,Corbola,VEHICFLEET,Parco veicolare,99,Totale,2022,2030,,
A,Annuale,029017,Corbola,VEHICFLEET,Parco veicolare,99,Totale,2023,2043,,
A,Annuale,029017,Corbola,VEHICFLEET,Parco veicolare,99,Totale,2024,2093,,
A,Annuale,029018,Costa di Rovigo,VEHICFLEET,Parco veicolare,99,Totale,2021,2047,,
A,Annuale,029018,Costa di Rovigo,VEHICFLEET,Parco veicolare,99,Totale,2022,2046,,
A,Annuale,029018,Costa di Rovigo,VEHICFLEET,Parco veicolare,99,Totale,2023,2065,,
A,Annuale,029018,Costa di Rovigo,VEHICFLEET,Parco veicolare,99,Totale,2024,2083,,
A,Annuale,029019,Crespino,VEHICFLEET,Parco veicolare,99,Totale,2021,1583,,
A,Annuale,029019,Crespino,VEHICFLEET,Parco veicolare,99,Totale,2022,1616,,
A,Annuale,029019,Crespino,VEHICFLEET,Parco veicolare,99,Totale,2023,1689,,
A,Annuale,029019,Crespino,VEHICFLEET,Parco veicolare,99,Totale,2024,1695,,
A,Annuale,029021,Ficarolo,VEHICFLEET,Parco veicolare,99,Totale,2021,2216,,
A,Annuale,029021,Ficarolo,VEHICFLEET,Parco veicolare,99,Totale,2022,2031,,
A,Annuale,029021,Ficarolo,VEHICFLEET,Parco veicolare,99,Totale,2023,2054,,
A,Annuale,029021,Ficarolo,VEHICFLEET,Parco veicolare,99,Totale,2024,2082,,
A,Annuale,029022,Fiesso Umbertiano,VEHICFLEET,Parco veicolare,99,Totale,2021,3560,,
A,Annuale,029022,Fiesso Umbertiano,VEHICFLEET,Parco veicolare,99,Totale,2022,3559,,
A,Annuale,029022,Fiesso Umbertiano,VEHICFLEET,Parco veicolare,99,Totale,2023,3631,,
A,Annuale,029022,Fiesso Umbertiano,VEHICFLEET,Parco veicolare,99,Totale,2024,3685,,
A,Annuale,029023,Frassinelle Polesine,VEHICFLEET,Parco veicolare,99,Totale,2021,1300,,
A,Annuale,029023,Frassinelle Polesine,VEHICFLEET,Parco veicolare,99,Totale,2022,1318,,
A,Annuale,029023,Frassinelle Polesine,VEHICFLEET,Parco veicolare,99,Totale,2023,1316,,
A,Annuale,029023,Frassinelle Polesine,VEHICFLEET,Parco veicolare,99,Totale,2024,1325,,
A,Annuale,029024,Fratta Polesine,VEHICFLEET,Parco veicolare,99,Totale,2021,2277,,
A,Annuale,029024,Fratta Polesine,VEHICFLEET,Parco veicolare,99,Totale,2022,2295,,
A,Annuale,029024,Fratta Polesine,VEHICFLEET,Parco veicolare,99,Totale,2023,2345,,
A,Annuale,029024,Fratta Polesine,VEHICFLEET,Parco veicolare,99,Totale,2024,2346,,
A,Annuale,029025,Gaiba,VEHICFLEET,Parco veicolare,99,Totale,2021,1045,,
A,Annuale,029025,Gaiba,VEHICFLEET,Parco veicolare,99,Totale,2022,1050,,
A,Annuale,029025,Gaiba,VEHICFLEET,Parco veicolare,99,Totale,2023,1076,,
A,Annuale,029025,Gaiba,VEHICFLEET,Parco veicolare,99,Totale,2024,1070,,
A,Annuale,029026,Gavello,VEHICFLEET,Parco veicolare,99,Totale,2021,1271,,
A,Annuale,029026,Gavello,VEHICFLEET,Parco veicolare,99,Totale,2022,1312,,
A,Annuale,029026,Gavello,VEHICFLEET,Parco veicolare,99,Totale,2023,1315,,
A,Annuale,029026,Gavello,VEHICFLEET,Parco veicolare,99,Totale,2024,1342,,
A,Annuale,029027,Giacciano con Baruchella,VEHICFLEET,Parco veicolare,99,Totale,2021,1965,,
A,Annuale,029027,Giacciano con Baruchella,VEHICFLEET,Parco veicolare,99,Totale,2022,1987,,
A,Annuale,029027,Giacciano con Baruchella,VEHICFLEET,Parco veicolare,99,Totale,2023,1997,,
A,Annuale,029027,Giacciano con Baruchella,VEHICFLEET,Parco veicolare,99,Totale,2024,2044,,
A,Annuale,029029,Lendinara,VEHICFLEET,Parco veicolare,99,Totale,2021,9935,,
A,Annuale,029029,Lendinara,VEHICFLEET,Parco veicolare,99,Totale,2022,9952,,
A,Annuale,029029,Lendinara,VEHICFLEET,Parco veicolare,99,Totale,2023,10007,,
A,Annuale,029029,Lendinara,VEHICFLEET,Parco veicolare,99,Totale,2024,10127,,
A,Annuale,029028,Guarda Veneta,VEHICFLEET,Parco veicolare,99,Totale,2021,945,,
A,Annuale,029028,Guarda Veneta,VEHICFLEET,Parco veicolare,99,Totale,2022,988,,
A,Annuale,029028,Guarda Veneta,VEHICFLEET,Parco veicolare,99,Totale,2023,1016,,
A,Annuale,029028,Guarda Veneta,VEHICFLEET,Parco veicolare,99,Totale,2024,1033,,
A,Annuale,029030,Loreo,VEHICFLEET,Parco veicolare,99,Totale,2021,2943,,
A,Annuale,029030,Loreo,VEHICFLEET,Parco veicolare,99,Totale,2022,2928,,
A,Annuale,029030,Loreo,VEHICFLEET,Parco veicolare,99,Totale,2023,2953,,
A,Annuale,029030,Loreo,VEHICFLEET,Parco veicolare,99,Totale,2024,2990,,
A,Annuale,029031,Lusia,VEHICFLEET,Parco veicolare,99,Totale,2021,3169,,
A,Annuale,029031,Lusia,VEHICFLEET,Parco veicolare,99,Totale,2022,3209,,
A,Annuale,029031,Lusia,VEHICFLEET,Parco veicolare,99,Totale,2023,3252,,
A,Annuale,029031,Lusia,VEHICFLEET,Parco veicolare,99,Totale,2024,3303,,
A,Annuale,029032,Melara,VEHICFLEET,Parco veicolare,99,Totale,2021,1797,,
A,Annuale,029032,Melara,VEHICFLEET,Parco veicolare,99,Totale,2022,1771,,
A,Annuale,029032,Melara,VEHICFLEET,Parco veicolare,99,Totale,2023,1796,,
A,Annuale,029032,Melara,VEHICFLEET,Parco veicolare,99,Totale,2024,1834,,
A,Annuale,029033,Occhiobello,VEHICFLEET,Parco veicolare,99,Totale,2021,11089,,
A,Annuale,029033,Occhiobello,VEHICFLEET,Parco veicolare,99,Totale,2022,11138,,
A,Annuale,029033,Occhiobello,VEHICFLEET,Parco veicolare,99,Totale,2023,11311,,
A,Annuale,029033,Occhiobello,VEHICFLEET,Parco veicolare,99,Totale,2024,11520,,
A,Annuale,029034,Papozze,VEHICFLEET,Parco veicolare,99,Totale,2021,1182,,
A,Annuale,029034,Papozze,VEHICFLEET,Parco veicolare,99,Totale,2022,1208,,
A,Annuale,029034,Papozze,VEHICFLEET,Parco veicolare,99,Totale,2023,1233,,
A,Annuale,029034,Papozze,VEHICFLEET,Parco veicolare,99,Totale,2024,1260,,
A,Annuale,029035,Pettorazza Grimani,VEHICFLEET,Parco veicolare,99,Totale,2021,1355,,
A,Annuale,029035,Pettorazza Grimani,VEHICFLEET,Parco veicolare,99,Totale,2022,1355,,
A,Annuale,029035,Pettorazza Grimani,VEHICFLEET,Parco veicolare,99,Totale,2023,1345,,
A,Annuale,029035,Pettorazza Grimani,VEHICFLEET,Parco veicolare,99,Totale,2024,1337,,
A,Annuale,029036,Pincara,VEHICFLEET,Parco veicolare,99,Totale,2021,1036,,
A,Annuale,029036,Pincara,VEHICFLEET,Parco veicolare,99,Totale,2022,1030,,
A,Annuale,029036,Pincara,VEHICFLEET,Parco veicolare,99,Totale,2023,1050,,
A,Annuale,029036,Pincara,VEHICFLEET,Parco veicolare,99,Totale,2024,1028,,
A,Annuale,029037,Polesella,VEHICFLEET,Parco veicolare,99,Totale,2021,3676,,
A,Annuale,029037,Polesella,VEHICFLEET,Parco veicolare,99,Totale,2022,3661,,
A,Annuale,029037,Polesella,VEHICFLEET,Parco veicolare,99,Totale,2023,3702,,
A,Annuale,029037,Polesella,VEHICFLEET,Parco veicolare,99,Totale,2024,3674,,
A,Annuale,029038,Pontecchio Polesine,VEHICFLEET,Parco veicolare,99,Totale,2021,1891,,
A,Annuale,029038,Pontecchio Polesine,VEHICFLEET,Parco veicolare,99,Totale,2022,1929,,
A,Annuale,029038,Pontecchio Polesine,VEHICFLEET,Parco veicolare,99,Totale,2023,1960,,
A,Annuale,029038,Pontecchio Polesine,VEHICFLEET,Parco veicolare,99,Totale,2024,1975,,
A,Annuale,029039,Porto Tolle,VEHICFLEET,Parco veicolare,99,Totale,2021,8215,,
A,Annuale,029039,Porto Tolle,VEHICFLEET,Parco veicolare,99,Totale,2022,8167,,
A,Annuale,029039,Porto Tolle,VEHICFLEET,Parco veicolare,99,Totale,2023,8170,,
A,Annuale,029039,Porto Tolle,VEHICFLEET,Parco veicolare,99,Totale,2024,8093,,
A,Annuale,029052,Porto Viro,VEHICFLEET,Parco veicolare,99,Totale,2021,13058,,
A,Annuale,029052,Porto Viro,VEHICFLEET,Parco veicolare,99,Totale,2022,13176,,
A,Annuale,029052,Porto Viro,VEHICFLEET,Parco veicolare,99,Totale,2023,13322,,
A,Annuale,029052,Porto Viro,VEHICFLEET,Parco veicolare,99,Totale,2024,13480,,
A,Annuale,029040,Rosolina,VEHICFLEET,Parco veicolare,99,Totale,2021,6507,,
A,Annuale,029040,Rosolina,VEHICFLEET,Parco veicolare,99,Totale,2022,6485,,
A,Annuale,029040,Rosolina,VEHICFLEET,Parco veicolare,99,Totale,2023,6532,,
A,Annuale,029040,Rosolina,VEHICFLEET,Parco veicolare,99,Totale,2024,6591,,
A,Annuale,029041,Rovigo,VEHICFLEET,Parco veicolare,99,Totale,2021,44365,,
A,Annuale,029041,Rovigo,VEHICFLEET,Parco veicolare,99,Totale,2022,44419,,
A,Annuale,029041,Rovigo,VEHICFLEET,Parco veicolare,99,Totale,2023,45045,,
A,Annuale,029041,Rovigo,VEHICFLEET,Parco veicolare,99,Totale,2024,45660,,
A,Annuale,029042,Salara,VEHICFLEET,Parco veicolare,99,Totale,2021,1053,,
A,Annuale,029042,Salara,VEHICFLEET,Parco veicolare,99,Totale,2022,1050,,
A,Annuale,029042,Salara,VEHICFLEET,Parco veicolare,99,Totale,2023,1047,,
A,Annuale,029042,Salara,VEHICFLEET,Parco veicolare,99,Totale,2024,1069,,
A,Annuale,029043,San Bellino,VEHICFLEET,Parco veicolare,99,Totale,2021,994,,
A,Annuale,029043,San Bellino,VEHICFLEET,Parco veicolare,99,Totale,2022,986,,
A,Annuale,029043,San Bellino,VEHICFLEET,Parco veicolare,99,Totale,2023,1030,,
A,Annuale,029043,San Bellino,VEHICFLEET,Parco veicolare,99,Totale,2024,1048,,
A,Annuale,029044,San Martino di Venezze,VEHICFLEET,Parco veicolare,99,Totale,2021,3092,,
A,Annuale,029044,San Martino di Venezze,VEHICFLEET,Parco veicolare,99,Totale,2022,3075,,
A,Annuale,029044,San Martino di Venezze,VEHICFLEET,Parco veicolare,99,Totale,2023,3149,,
A,Annuale,029044,San Martino di Venezze,VEHICFLEET,Parco veicolare,99,Totale,2024,3184,,
A,Annuale,029045,Stienta,VEHICFLEET,Parco veicolare,99,Totale,2021,2975,,
A,Annuale,029045,Stienta,VEHICFLEET,Parco veicolare,99,Totale,2022,2988,,
A,Annuale,029045,Stienta,VEHICFLEET,Parco veicolare,99,Totale,2023,3018,,
A,Annuale,029045,Stienta,VEHICFLEET,Parco veicolare,99,Totale,2024,3089,,
A,Annuale,029046,Taglio di Po,VEHICFLEET,Parco veicolare,99,Totale,2021,7378,,
A,Annuale,029046,Taglio di Po,VEHICFLEET,Parco veicolare,99,Totale,2022,7365,,
A,Annuale,029046,Taglio di Po,VEHICFLEET,Parco veicolare,99,Totale,2023,7477,,
A,Annuale,029046,Taglio di Po,VEHICFLEET,Parco veicolare,99,Totale,2024,7603,,
A,Annuale,029047,Trecenta,VEHICFLEET,Parco veicolare,99,Totale,2021,2565,,
A,Annuale,029047,Trecenta,VEHICFLEET,Parco veicolare,99,Totale,2022,2542,,
A,Annuale,029047,Trecenta,VEHICFLEET,Parco veicolare,99,Totale,2023,2585,,
A,Annuale,029047,Trecenta,VEHICFLEET,Parco veicolare,99,Totale,2024,2611,,
A,Annuale,029048,Villadose,VEHICFLEET,Parco veicolare,99,Totale,2021,4197,,
A,Annuale,029048,Villadose,VEHICFLEET,Parco veicolare,99,Totale,2022,4190,,
A,Annuale,029048,Villadose,VEHICFLEET,Parco veicolare,99,Totale,2023,4217,,
A,Annuale,029048,Villadose,VEHICFLEET,Parco veicolare,99,Totale,2024,4223,,
A,Annuale,029049,Villamarzana,VEHICFLEET,Parco veicolare,99,Totale,2021,1150,,
A,Annuale,029049,Villamarzana,VEHICFLEET,Parco veicolare,99,Totale,2022,1138,,
A,Annuale,029049,Villamarzana,VEHICFLEET,Parco veicolare,99,Totale,2023,1142,,
A,Annuale,029049,Villamarzana,VEHICFLEET,Parco veicolare,99,Totale,2024,1202,,
A,Annuale,029050,Villanova del Ghebbo,VEHICFLEET,Parco veicolare,99,Totale,2021,1992,,
A,Annuale,029050,Villanova del Ghebbo,VEHICFLEET,Parco veicolare,99,Totale,2022,2013,,
A,Annuale,029050,Villanova del Ghebbo,VEHICFLEET,Parco veicolare,99,Totale,2023,1988,,
A,Annuale,029050,Villanova del Ghebbo,VEHICFLEET,Parco veicolare,99,Totale,2024,1980,,
A,Annuale,029051,Villanova Marchesana,VEHICFLEET,Parco veicolare,99,Totale,2021,765,,
A,Annuale,029051,Villanova Marchesana,VEHICFLEET,Parco veicolare,99,Totale,2022,789,,
A,Annuale,029051,Villanova Marchesana,VEHICFLEET,Parco veicolare,99,Totale,2023,823,,
A,Annuale,029051,Villanova Marchesana,VEHICFLEET,Parco veicolare,99,Totale,2024,847,,
A,Annuale,030001,Aiello del Friuli,VEHICFLEET,Parco veicolare,99,Totale,2021,1900,,
A,Annuale,030001,Aiello del Friuli,VEHICFLEET,Parco veicolare,99,Totale,2022,1900,,
A,Annuale,030001,Aiello del Friuli,VEHICFLEET,Parco veicolare,99,Totale,2023,1940,,
A,Annuale,030001,Aiello del Friuli,VEHICFLEET,Parco veicolare,99,Totale,2024,1980,,
A,Annuale,030002,Amaro,VEHICFLEET,Parco veicolare,99,Totale,2021,962,,
A,Annuale,030002,Amaro,VEHICFLEET,Parco veicolare,99,Totale,2022,1000,,
A,Annuale,030002,Amaro,VEHICFLEET,Parco veicolare,99,Totale,2023,1003,,
A,Annuale,030002,Amaro,VEHICFLEET,Parco veicolare,99,Totale,2024,999,,
A,Annuale,030003,Ampezzo,VEHICFLEET,Parco veicolare,99,Totale,2021,818,,
A,Annuale,030003,Ampezzo,VEHICFLEET,Parco veicolare,99,Totale,2022,827,,
A,Annuale,030003,Ampezzo,VEHICFLEET,Parco veicolare,99,Totale,2023,823,,
A,Annuale,030003,Ampezzo,VEHICFLEET,Parco veicolare,99,Totale,2024,806,,
A,Annuale,030004,Aquileia,VEHICFLEET,Parco veicolare,99,Totale,2021,2727,,
A,Annuale,030004,Aquileia,VEHICFLEET,Parco veicolare,99,Totale,2022,2723,,
A,Annuale,030004,Aquileia,VEHICFLEET,Parco veicolare,99,Totale,2023,2792,,
A,Annuale,030004,Aquileia,VEHICFLEET,Parco veicolare,99,Totale,2024,2820,,
A,Annuale,030005,Arta Terme,VEHICFLEET,Parco veicolare,99,Totale,2021,1927,,
A,Annuale,030005,Arta Terme,VEHICFLEET,Parco veicolare,99,Totale,2022,1931,,
A,Annuale,030005,Arta Terme,VEHICFLEET,Parco veicolare,99,Totale,2023,1968,,
A,Annuale,030005,Arta Terme,VEHICFLEET,Parco veicolare,99,Totale,2024,1989,,
A,Annuale,030006,Artegna,VEHICFLEET,Parco veicolare,99,Totale,2021,2518,,
A,Annuale,030006,Artegna,VEHICFLEET,Parco veicolare,99,Totale,2022,2556,,
A,Annuale,030006,Artegna,VEHICFLEET,Parco veicolare,99,Totale,2023,2608,,
A,Annuale,030006,Artegna,VEHICFLEET,Parco veicolare,99,Totale,2024,2671,,
A,Annuale,030007,Attimis,VEHICFLEET,Parco veicolare,99,Totale,2021,1556,,
A,Annuale,030007,Attimis,VEHICFLEET,Parco veicolare,99,Totale,2022,1555,,
A,Annuale,030007,Attimis,VEHICFLEET,Parco veicolare,99,Totale,2023,1571,,
A,Annuale,030007,Attimis,VEHICFLEET,Parco veicolare,99,Totale,2024,1600,,
A,Annuale,030008,Bagnaria Arsa,VEHICFLEET,Parco veicolare,99,Totale,2021,3925,,
A,Annuale,030008,Bagnaria Arsa,VEHICFLEET,Parco veicolare,99,Totale,2022,4023,,
A,Annuale,030008,Bagnaria Arsa,VEHICFLEET,Parco veicolare,99,Totale,2023,4046,,
A,Annuale,030008,Bagnaria Arsa,VEHICFLEET,Parco veicolare,99,Totale,2024,4202,,
A,Annuale,030009,Basiliano,VEHICFLEET,Parco veicolare,99,Totale,2021,5510,,
A,Annuale,030009,Basiliano,VEHICFLEET,Parco veicolare,99,Totale,2022,5427,,
A,Annuale,030009,Basiliano,VEHICFLEET,Parco veicolare,99,Totale,2023,5409,,
A,Annuale,030009,Basiliano,VEHICFLEET,Parco veicolare,99,Totale,2024,5859,,
A,Annuale,030010,Bertiolo,VEHICFLEET,Parco veicolare,99,Totale,2021,2194,,
A,Annuale,030010,Bertiolo,VEHICFLEET,Parco veicolare,99,Totale,2022,2180,,
A,Annuale,030010,Bertiolo,VEHICFLEET,Parco veicolare,99,Totale,2023,2217,,
A,Annuale,030010,Bertiolo,VEHICFLEET,Parco veicolare,99,Totale,2024,2220,,
A,Annuale,030011,Bicinicco,VEHICFLEET,Parco veicolare,99,Totale,2021,1721,,
